date,ticker,adjusted
2024-09-18,AVGO,161.13999938964844
2024-09-19,AVGO,167.4199981689453
2024-09-20,AVGO,171.10000610351562
2024-09-23,AVGO,172.94000244140625
2024-09-24,AVGO,174.83999633789062
2024-09-25,AVGO,175.52000427246094
2024-09-26,AVGO,178.08999633789062
2024-09-27,AVGO,172.69000244140625
2024-09-03,AVNT,47.054420471191406
2024-09-04,AVNT,46.60694885253906
2024-09-05,AVNT,46.000370025634766
2024-09-06,AVNT,44.88665771484375
2024-09-09,AVNT,44.379520416259766
2024-09-10,AVNT,44.74744415283203
2024-09-11,AVNT,45.38385009765625
2024-09-12,AVNT,45.71200180053711
2024-09-13,AVNT,47.119998931884766
2024-09-16,AVNT,47.099998474121094
2024-09-17,AVNT,47.599998474121094
2024-09-18,AVNT,47.630001068115234
2024-09-19,AVNT,48.970001220703125
2024-09-20,AVNT,48.099998474121094
2024-09-23,AVNT,48.66999816894531
2024-09-24,AVNT,49.65999984741211
2024-09-25,AVNT,49.380001068115234
2024-09-26,AVNT,50.81999969482422
2024-09-27,AVNT,50.40999984741211
2024-09-03,AVO,10.640000343322754
2024-09-04,AVO,10.6899995803833
2024-09-05,AVO,10.75
2024-09-06,AVO,10.729999542236328
2024-09-09,AVO,10.6899995803833
2024-09-10,AVO,12.989999771118164
2024-09-11,AVO,13.229999542236328
2024-09-12,AVO,13.25
2024-09-13,AVO,13.180000305175781
2024-09-16,AVO,12.989999771118164
2024-09-17,AVO,13.100000381469727
2024-09-18,AVO,13.359999656677246
2024-09-19,AVO,13.520000457763672
2024-09-20,AVO,13.300000190734863
2024-09-23,AVO,12.970000267028809
2024-09-24,AVO,12.770000457763672
2024-09-25,AVO,12.680000305175781
2024-09-26,AVO,12.960000038146973
2024-09-27,AVO,12.949999809265137
2024-09-03,AVY,219.03001403808594
2024-09-04,AVY,218.89999389648438
2024-09-05,AVY,218.72999572753906
2024-09-06,AVY,216.91000366210938
2024-09-09,AVY,219.5800018310547
2024-09-10,AVY,219.4600067138672
2024-09-11,AVY,218.3000030517578
2024-09-12,AVY,218.47000122070312
2024-09-13,AVY,219.4199981689453
2024-09-16,AVY,221.0399932861328
2024-09-17,AVY,220.1999969482422
2024-09-18,AVY,209.36000061035156
2024-09-19,AVY,215.77000427246094
2024-09-20,AVY,211.5800018310547
2024-09-23,AVY,215.69000244140625
2024-09-24,AVY,218.47999572753906
2024-09-25,AVY,218.82000732421875
2024-09-26,AVY,221.75999450683594
2024-09-27,AVY,222.33999633789062
2024-09-03,AWEVF,1.7899999618530273
2024-09-04,AWEVF,1.7699999809265137
2024-09-05,AWEVF,1.7690000534057617
2024-09-06,AWEVF,1.7599999904632568
2024-09-09,AWEVF,1.6740000247955322
2024-09-10,AWEVF,1.6549999713897705
2024-09-11,AWEVF,1.6549999713897705
2024-09-12,AWEVF,1.7350000143051147
2024-09-13,AWEVF,1.7319999933242798
2024-09-16,AWEVF,1.7319999933242798
2024-09-17,AWEVF,1.6699999570846558
2024-09-18,AWEVF,1.7300000190734863
2024-09-19,AWEVF,1.7899999618530273
2024-09-20,AWEVF,1.7699999809265137
2024-09-23,AWEVF,1.409999966621399
2024-09-24,AWEVF,1.5800000429153442
2024-09-25,AWEVF,1.5140000581741333
2024-09-26,AWEVF,1.5049999952316284
2024-09-27,AWEVF,1.5049999952316284
2024-09-03,AWI,123.76000213623047
2024-09-04,AWI,123.87999725341797
2024-09-05,AWI,122.6500015258789
2024-09-06,AWI,121.19999694824219
2024-09-09,AWI,120.66999816894531
2024-09-10,AWI,121.75
2024-09-11,AWI,121.93000030517578
2024-09-12,AWI,124.01000213623047
2024-09-13,AWI,127.08999633789062
2024-09-16,AWI,126.91000366210938
2024-09-17,AWI,128.52999877929688
2024-09-18,AWI,128.82000732421875
2024-09-19,AWI,131.83999633789062
2024-09-20,AWI,131.3000030517578
2024-09-23,AWI,132.3800048828125
2024-09-24,AWI,132.72000122070312
2024-09-25,AWI,130.8800048828125
2024-09-26,AWI,130.35000610351562
2024-09-27,AWI,131.0500030517578
2024-09-03,AWP,4.310722351074219
2024-09-04,AWP,4.340451717376709
2024-09-05,AWP,4.370180606842041
2024-09-06,AWP,4.330541610717773
2024-09-09,AWP,4.40981912612915
2024-09-10,AWP,4.4593682289123535
2024-09-11,AWP,4.4890971183776855
2024-09-12,AWP,4.528736114501953
2024-09-13,AWP,4.57828426361084
2024-09-16,AWP,4.617923259735107
2024-09-17,AWP,4.598104000091553
2024-09-18,AWP,4.4890971183776855
2024-09-19,AWP,4.4593682289123535
2024-09-20,AWP,4.389999866485596
2024-09-23,AWP,4.460000038146973
2024-09-24,AWP,4.539999961853027
2024-09-25,AWP,4.510000228881836
2024-09-26,AWP,4.489999771118164
2024-09-27,AWP,4.559999942779541
2024-09-03,AWR,81.25
2024-09-04,AWR,81.3499984741211
2024-09-05,AWR,81.27999877929688
2024-09-06,AWR,80.9800033569336
2024-09-09,AWR,81.45999908447266
2024-09-10,AWR,83.94999694824219
2024-09-11,AWR,81.41000366210938
2024-09-12,AWR,81.6500015258789
2024-09-13,AWR,83.12000274658203
2024-09-16,AWR,84.05000305175781
2024-09-17,AWR,84.19000244140625
2024-09-18,AWR,83.70999908447266
2024-09-19,AWR,84.55000305175781
2024-09-20,AWR,84.41999816894531
2024-09-23,AWR,84.44999694824219
2024-09-24,AWR,82.76000213623047
2024-09-25,AWR,82.13999938964844
2024-09-26,AWR,81.45999908447266
2024-09-27,AWR,82.58000183105469
2024-09-03,AXON,355.1600036621094
2024-09-04,AXON,355.3500061035156
2024-09-05,AXON,354.8599853515625
2024-09-06,AXON,354.6199951171875
2024-09-09,AXON,364.3900146484375
2024-09-10,AXON,359.3500061035156
2024-09-11,AXON,361.7099914550781
2024-09-12,AXON,384.510009765625
2024-09-13,AXON,379.6099853515625
2024-09-16,AXON,385.7699890136719
2024-09-17,AXON,382.57000732421875
2024-09-18,AXON,383.010009765625
2024-09-19,AXON,389.739990234375
2024-09-20,AXON,393.2900085449219
2024-09-23,AXON,393.94000244140625
2024-09-24,AXON,393.6600036621094
2024-09-25,AXON,395.260009765625
2024-09-26,AXON,393.25
2024-09-27,AXON,395.3399963378906
2024-09-03,AXP,253.647216796875
2024-09-04,AXP,251.08392333984375
2024-09-05,AXP,251.18365478515625
2024-09-06,AXP,243.42391967773438
2024-09-09,AXP,250.26605224609375
2024-09-10,AXP,244.78038024902344
2024-09-11,AXP,253.51754760742188
2024-09-12,AXP,254.48501586914062
2024-09-13,AXP,258.3249816894531
2024-09-16,AXP,260.4095458984375
2024-09-17,AXP,264.70831298828125
2024-09-18,AXP,261.4967041015625
2024-09-19,AXP,268.0495910644531
2024-09-20,AXP,268.2889404296875
2024-09-23,AXP,266.60333251953125
2024-09-24,AXP,265.5162048339844
2024-09-25,AXP,265.476318359375
2024-09-26,AXP,267.4511413574219
2024-09-27,AXP,270.3535461425781
2024-09-03,AZASF,0.25
2024-09-04,AZASF,0.25
2024-09-05,AZASF,0.25
2024-09-06,AZASF,0.25
2024-09-09,AZASF,0.23100000619888306
2024-09-10,AZASF,0.21899999678134918
2024-09-11,AZASF,0.2160000056028366
2024-09-12,AZASF,0.2199999988079071
2024-09-13,AZASF,0.24500000476837158
2024-09-16,AZASF,0.24500000476837158
2024-09-17,AZASF,0.2409999966621399
2024-09-18,AZASF,0.23999999463558197
2024-09-19,AZASF,0.24199999868869781
2024-09-20,AZASF,0.2199999988079071
2024-09-23,AZASF,0.23000000417232513
2024-09-24,AZASF,0.23600000143051147
2024-09-25,AZASF,0.2370000034570694
2024-09-26,AZASF,0.2370000034570694
2024-09-27,AZASF,0.2370000034570694
2024-09-03,AZIHF,25.420000076293945
2024-09-04,AZIHF,25.270000457763672
2024-09-05,AZIHF,25.270000457763672
2024-09-06,AZIHF,25.270000457763672
2024-09-09,AZIHF,24.8700008392334
2024-09-10,AZIHF,23.06999969482422
2024-09-11,AZIHF,23.06999969482422
2024-09-12,AZIHF,23.06999969482422
2024-09-13,AZIHF,23.06999969482422
2024-09-16,AZIHF,23.06999969482422
2024-09-17,AZIHF,23.06999969482422
2024-09-18,AZIHF,23.06999969482422
2024-09-19,AZIHF,23.06999969482422
2024-09-20,AZIHF,23.06999969482422
2024-09-23,AZIHF,23.06999969482422
2024-09-24,AZIHF,23.06999969482422
2024-09-25,AZIHF,23.06999969482422
2024-09-26,AZIHF,23.06999969482422
2024-09-27,AZIHF,25.170000076293945
2024-09-03,AZN,85.72000122070312
2024-09-04,AZN,85.75
2024-09-05,AZN,83.0
2024-09-06,AZN,83.05000305175781
2024-09-09,AZN,80.88999938964844
2024-09-10,AZN,81.16000366210938
2024-09-11,AZN,80.52999877929688
2024-09-12,AZN,78.95999908447266
2024-09-13,AZN,78.2699966430664
2024-09-16,AZN,79.04000091552734
2024-09-17,AZN,78.52999877929688
2024-09-18,AZN,78.58000183105469
2024-09-19,AZN,78.9000015258789
2024-09-20,AZN,78.37999725341797
2024-09-23,AZN,77.13999938964844
2024-09-24,AZN,76.87000274658203
2024-09-25,AZN,77.54000091552734
2024-09-26,AZN,78.18000030517578
2024-09-27,AZN,77.62000274658203
2024-09-03,AZO,3139.669921875
2024-09-04,AZO,3166.7099609375
2024-09-05,AZO,3141.169921875
2024-09-06,AZO,3092.56005859375
2024-09-09,AZO,3120.5
2024-09-10,AZO,3132.27001953125
2024-09-11,AZO,3119.31005859375
2024-09-12,AZO,3104.760009765625
2024-09-13,AZO,3123.360107421875
2024-09-16,AZO,3101.0400390625
2024-09-17,AZO,3078.31005859375
2024-09-18,AZO,3074.7099609375
2024-09-19,AZO,3040.090087890625
2024-09-20,AZO,3020.659912109375
2024-09-23,AZO,3048.820068359375
2024-09-24,AZO,3043.969970703125
2024-09-25,AZO,3108.969970703125
2024-09-26,AZO,3189.090087890625
2024-09-27,AZO,3196.610107421875
2024-09-03,BA,161.02000427246094
2024-09-04,BA,163.22000122070312
2024-09-05,BA,162.14999389648438
2024-09-06,BA,157.6199951171875
2024-09-09,BA,162.91000366210938
2024-09-10,BA,160.07000732421875
2024-09-11,BA,161.3300018310547
2024-09-12,BA,162.77000427246094
2024-09-13,BA,156.77000427246094
2024-09-16,BA,155.5500030517578
2024-09-17,BA,156.38999938964844
2024-09-18,BA,155.11000061035156
2024-09-19,BA,154.58999633789062
2024-09-20,BA,153.2899932861328
2024-09-23,BA,156.3000030517578
2024-09-24,BA,155.80999755859375
2024-09-25,BA,152.22000122070312
2024-09-26,BA,154.5800018310547
2024-09-27,BA,156.32000732421875
2024-09-03,BABA,82.2699966430664
2024-09-04,BABA,82.47000122070312
2024-09-05,BABA,82.43000030517578
2024-09-06,BABA,81.18000030517578
2024-09-09,BABA,81.44000244140625
2024-09-10,BABA,83.80000305175781
2024-09-11,BABA,84.80999755859375
2024-09-12,BABA,85.48999786376953
2024-09-13,BABA,84.69000244140625
2024-09-16,BABA,83.5999984741211
2024-09-17,BABA,84.69999694824219
2024-09-18,BABA,84.41999816894531
2024-09-19,BABA,88.48999786376953
2024-09-20,BABA,88.29000091552734
2024-09-23,BABA,90.08999633789062
2024-09-24,BABA,97.19000244140625
2024-09-25,BABA,95.45999908447266
2024-09-26,BABA,105.06999969482422
2024-09-27,BABA,107.33000183105469
2024-09-03,BAC,40.436370849609375
2024-09-04,BAC,40.237667083740234
2024-09-05,BAC,39.87999725341797
2024-09-06,BAC,38.7599983215332
2024-09-09,BAC,39.470001220703125
2024-09-10,BAC,39.279998779296875
2024-09-11,BAC,39.0
2024-09-12,BAC,38.779998779296875
2024-09-13,BAC,38.650001525878906
2024-09-16,BAC,39.099998474121094
2024-09-17,BAC,39.54999923706055
2024-09-18,BAC,39.619998931884766
2024-09-19,BAC,40.869998931884766
2024-09-20,BAC,40.27000045776367
2024-09-23,BAC,39.869998931884766
2024-09-24,BAC,39.45000076293945
2024-09-25,BAC,39.25
2024-09-26,BAC,39.52000045776367
2024-09-27,BAC,39.400001525878906
2024-09-03,BAESY,68.80000305175781
2024-09-04,BAESY,69.08999633789062
2024-09-05,BAESY,68.66999816894531
2024-09-06,BAESY,68.02999877929688
2024-09-09,BAESY,68.0
2024-09-10,BAESY,68.44999694824219
2024-09-11,BAESY,68.52999877929688
2024-09-12,BAESY,69.62000274658203
2024-09-13,BAESY,70.27999877929688
2024-09-16,BAESY,70.5999984741211
2024-09-17,BAESY,67.44000244140625
2024-09-18,BAESY,67.30000305175781
2024-09-19,BAESY,68.5999984741211
2024-09-20,BAESY,67.4000015258789
2024-09-23,BAESY,67.7699966430664
2024-09-24,BAESY,67.75
2024-09-25,BAESY,67.87000274658203
2024-09-26,BAESY,66.62999725341797
2024-09-27,BAESY,66.31999969482422
2024-09-03,BAH,156.4600067138672
2024-09-04,BAH,156.8000030517578
2024-09-05,BAH,155.8800048828125
2024-09-06,BAH,152.11000061035156
2024-09-09,BAH,151.9600067138672
2024-09-10,BAH,151.85000610351562
2024-09-11,BAH,151.6300048828125
2024-09-12,BAH,154.72999572753906
2024-09-13,BAH,156.99000549316406
2024-09-16,BAH,158.4499969482422
2024-09-17,BAH,155.4600067138672
2024-09-18,BAH,154.50999450683594
2024-09-19,BAH,156.16000366210938
2024-09-20,BAH,157.88999938964844
2024-09-23,BAH,159.86000061035156
2024-09-24,BAH,159.74000549316406
2024-09-25,BAH,159.91000366210938
2024-09-26,BAH,159.6300048828125
2024-09-27,BAH,162.0500030517578
2024-09-03,BAIVF,
2024-09-04,BAIVF,
2024-09-05,BAIVF,
2024-09-06,BAIVF,
2024-09-09,BAIVF,
2024-09-10,BAIVF,
2024-09-11,BAIVF,
2024-09-12,BAIVF,
2024-09-13,BAIVF,
2024-09-16,BAIVF,
2024-09-17,BAIVF,
2024-09-18,BAIVF,
2024-09-19,BAIVF,
2024-09-20,BAIVF,
2024-09-23,BAIVF,
2024-09-24,BAIVF,
2024-09-25,BAIVF,
2024-09-26,BAIVF,
2024-09-27,BAIVF,
2024-09-03,BALY,17.1299991607666
2024-09-04,BALY,17.200000762939453
2024-09-05,BALY,17.190000534057617
2024-09-06,BALY,17.15999984741211
2024-09-09,BALY,17.190000534057617
2024-09-10,BALY,17.190000534057617
2024-09-11,BALY,17.15999984741211
2024-09-12,BALY,17.219999313354492
2024-09-13,BALY,17.309999465942383
2024-09-16,BALY,17.34000015258789
2024-09-17,BALY,17.329999923706055
2024-09-18,BALY,17.260000228881836
2024-09-19,BALY,17.299999237060547
2024-09-20,BALY,17.219999313354492
2024-09-23,BALY,17.219999313354492
2024-09-24,BALY,17.260000228881836
2024-09-25,BALY,17.239999771118164
2024-09-26,BALY,17.260000228881836
2024-09-27,BALY,17.229999542236328
2024-09-03,BASE,18.969999313354492
2024-09-04,BASE,18.989999771118164
2024-09-05,BASE,16.100000381469727
2024-09-06,BASE,15.850000381469727
2024-09-09,BASE,15.670000076293945
2024-09-10,BASE,14.960000038146973
2024-09-11,BASE,14.65999984741211
2024-09-12,BASE,14.829999923706055
2024-09-13,BASE,14.859999656677246
2024-09-16,BASE,14.1899995803833
2024-09-17,BASE,14.09000015258789
2024-09-18,BASE,13.920000076293945
2024-09-19,BASE,14.109999656677246
2024-09-20,BASE,13.670000076293945
2024-09-23,BASE,13.989999771118164
2024-09-24,BASE,14.59000015258789
2024-09-25,BASE,14.470000267028809
2024-09-26,BASE,14.90999984741211
2024-09-27,BASE,15.28499984741211
2024-09-03,BAX,37.849998474121094
2024-09-04,BAX,37.529998779296875
2024-09-05,BAX,38.81999969482422
2024-09-06,BAX,38.959999084472656
2024-09-09,BAX,39.22999954223633
2024-09-10,BAX,39.209999084472656
2024-09-11,BAX,39.27000045776367
2024-09-12,BAX,39.380001068115234
2024-09-13,BAX,39.720001220703125
2024-09-16,BAX,40.2599983215332
2024-09-17,BAX,39.810001373291016
2024-09-18,BAX,39.369998931884766
2024-09-19,BAX,38.7599983215332
2024-09-20,BAX,38.4900016784668
2024-09-23,BAX,39.0
2024-09-24,BAX,38.97999954223633
2024-09-25,BAX,38.34000015258789
2024-09-26,BAX,38.709999084472656
2024-09-27,BAX,38.90999984741211
2024-09-03,BAYRY,7.679999828338623
2024-09-04,BAYRY,7.71999979019165
2024-09-05,BAYRY,8.050000190734863
2024-09-06,BAYRY,8.010000228881836
2024-09-09,BAYRY,7.949999809265137
2024-09-10,BAYRY,7.619999885559082
2024-09-11,BAYRY,7.5
2024-09-12,BAYRY,7.460000038146973
2024-09-13,BAYRY,7.510000228881836
2024-09-16,BAYRY,7.46999979019165
2024-09-17,BAYRY,7.619999885559082
2024-09-18,BAYRY,7.789999961853027
2024-09-19,BAYRY,8.079999923706055
2024-09-20,BAYRY,7.989999771118164
2024-09-23,BAYRY,7.960000038146973
2024-09-24,BAYRY,8.119999885559082
2024-09-25,BAYRY,8.029999732971191
2024-09-26,BAYRY,8.140000343322754
2024-09-27,BAYRY,8.479999542236328
2024-09-03,BB,2.259999990463257
2024-09-04,BB,2.2799999713897705
2024-09-05,BB,2.299999952316284
2024-09-06,BB,2.25
2024-09-09,BB,2.3499999046325684
2024-09-10,BB,2.380000114440918
2024-09-11,BB,2.450000047683716
2024-09-12,BB,2.4700000286102295
2024-09-13,BB,2.4800000190734863
2024-09-16,BB,2.4000000953674316
2024-09-17,BB,2.4200000762939453
2024-09-18,BB,2.380000114440918
2024-09-19,BB,2.4200000762939453
2024-09-20,BB,2.380000114440918
2024-09-23,BB,2.440000057220459
2024-09-24,BB,2.450000047683716
2024-09-25,BB,2.390000104904175
2024-09-26,BB,2.5399999618530273
2024-09-27,BB,2.5199999809265137
2024-09-03,BBAI,1.440000057220459
2024-09-04,BBAI,1.3899999856948853
2024-09-05,BBAI,1.350000023841858
2024-09-06,BBAI,1.2899999618530273
2024-09-09,BBAI,1.4299999475479126
2024-09-10,BBAI,1.4900000095367432
2024-09-11,BBAI,1.5499999523162842
2024-09-12,BBAI,1.5499999523162842
2024-09-13,BBAI,1.5800000429153442
2024-09-16,BBAI,1.5800000429153442
2024-09-17,BBAI,1.600000023841858
2024-09-18,BBAI,1.559999942779541
2024-09-19,BBAI,1.5800000429153442
2024-09-20,BBAI,1.5800000429153442
2024-09-23,BBAI,1.559999942779541
2024-09-24,BBAI,1.5499999523162842
2024-09-25,BBAI,1.5499999523162842
2024-09-26,BBAI,1.5700000524520874
2024-09-27,BBAI,1.5499999523162842
2024-09-03,BBAR,10.430000305175781
2024-09-04,BBAR,11.470000267028809
2024-09-05,BBAR,11.300000190734863
2024-09-06,BBAR,11.0
2024-09-09,BBAR,11.0600004196167
2024-09-10,BBAR,10.729999542236328
2024-09-11,BBAR,10.930000305175781
2024-09-12,BBAR,11.09000015258789
2024-09-13,BBAR,11.34000015258789
2024-09-16,BBAR,11.329999923706055
2024-09-17,BBAR,11.34000015258789
2024-09-18,BBAR,11.75
2024-09-19,BBAR,12.039999961853027
2024-09-20,BBAR,11.850000381469727
2024-09-23,BBAR,11.569999694824219
2024-09-24,BBAR,11.420000076293945
2024-09-25,BBAR,10.90999984741211
2024-09-26,BBAR,10.739999771118164
2024-09-27,BBAR,10.920000076293945
2024-09-03,BBIO,28.739999771118164
2024-09-04,BBIO,30.670000076293945
2024-09-05,BBIO,31.299999237060547
2024-09-06,BBIO,30.700000762939453
2024-09-09,BBIO,30.700000762939453
2024-09-10,BBIO,29.989999771118164
2024-09-11,BBIO,27.989999771118164
2024-09-12,BBIO,26.950000762939453
2024-09-13,BBIO,26.18000030517578
2024-09-16,BBIO,26.190000534057617
2024-09-17,BBIO,26.729999542236328
2024-09-18,BBIO,25.959999084472656
2024-09-19,BBIO,26.829999923706055
2024-09-20,BBIO,26.739999771118164
2024-09-23,BBIO,25.399999618530273
2024-09-24,BBIO,24.860000610351562
2024-09-25,BBIO,24.510000228881836
2024-09-26,BBIO,24.479999542236328
2024-09-27,BBIO,24.940000534057617
2024-09-03,BCBP,11.970000267028809
2024-09-04,BCBP,11.880000114440918
2024-09-05,BCBP,11.890000343322754
2024-09-06,BCBP,11.779999732971191
2024-09-09,BCBP,12.0
2024-09-10,BCBP,11.979999542236328
2024-09-11,BCBP,11.90999984741211
2024-09-12,BCBP,11.979999542236328
2024-09-13,BCBP,12.479999542236328
2024-09-16,BCBP,12.520000457763672
2024-09-17,BCBP,12.489999771118164
2024-09-18,BCBP,12.489999771118164
2024-09-19,BCBP,12.899999618530273
2024-09-20,BCBP,12.600000381469727
2024-09-23,BCBP,12.399999618530273
2024-09-24,BCBP,12.170000076293945
2024-09-25,BCBP,12.020000457763672
2024-09-26,BCBP,12.130000114440918
2024-09-27,BCBP,12.199999809265137
2024-09-03,BCH,25.079999923706055
2024-09-04,BCH,24.90999984741211
2024-09-05,BCH,25.0
2024-09-06,BCH,24.40999984741211
2024-09-09,BCH,24.399999618530273
2024-09-10,BCH,24.299999237060547
2024-09-11,BCH,24.450000762939453
2024-09-12,BCH,24.760000228881836
2024-09-13,BCH,24.989999771118164
2024-09-16,BCH,24.989999771118164
2024-09-17,BCH,24.40999984741211
2024-09-18,BCH,24.440000534057617
2024-09-19,BCH,24.559999465942383
2024-09-20,BCH,24.399999618530273
2024-09-23,BCH,24.479999542236328
2024-09-24,BCH,24.959999084472656
2024-09-25,BCH,24.8700008392334
2024-09-26,BCH,25.639999389648438
2024-09-27,BCH,25.520000457763672
2024-09-03,BCS,11.729999542236328
2024-09-04,BCS,11.739999771118164
2024-09-05,BCS,12.119999885559082
2024-09-06,BCS,11.550000190734863
2024-09-09,BCS,11.789999961853027
2024-09-10,BCS,11.510000228881836
2024-09-11,BCS,11.489999771118164
2024-09-12,BCS,11.5600004196167
2024-09-13,BCS,11.739999771118164
2024-09-16,BCS,11.850000381469727
2024-09-17,BCS,11.90999984741211
2024-09-18,BCS,11.949999809265137
2024-09-19,BCS,12.25
2024-09-20,BCS,12.220000267028809
2024-09-23,BCS,12.029999732971191
2024-09-24,BCS,12.220000267028809
2024-09-25,BCS,11.970000267028809
2024-09-26,BCS,12.350000381469727
2024-09-27,BCS,12.300000190734863
2024-09-03,BDGE,
2024-09-04,BDGE,
2024-09-05,BDGE,
2024-09-06,BDGE,
2024-09-09,BDGE,
2024-09-10,BDGE,
2024-09-11,BDGE,
2024-09-12,BDGE,
2024-09-13,BDGE,
2024-09-16,BDGE,
2024-09-17,BDGE,
2024-09-18,BDGE,
2024-09-19,BDGE,
2024-09-20,BDGE,
2024-09-23,BDGE,
2024-09-24,BDGE,
2024-09-25,BDGE,
2024-09-26,BDGE,
2024-09-27,BDGE,
2024-09-03,BDJ,8.46340274810791
2024-09-04,BDJ,8.443534851074219
2024-09-05,BDJ,8.443534851074219
2024-09-06,BDJ,8.344199180603027
2024-09-09,BDJ,8.374000549316406
2024-09-10,BDJ,8.364066123962402
2024-09-11,BDJ,8.33426570892334
2024-09-12,BDJ,8.33426570892334
2024-09-13,BDJ,8.374000549316406
2024-09-16,BDJ,8.4399995803833
2024-09-17,BDJ,8.420000076293945
2024-09-18,BDJ,8.449999809265137
2024-09-19,BDJ,8.529999732971191
2024-09-20,BDJ,8.520000457763672
2024-09-23,BDJ,8.5600004196167
2024-09-24,BDJ,8.600000381469727
2024-09-25,BDJ,8.550000190734863
2024-09-26,BDJ,8.539999961853027
2024-09-27,BDJ,8.649999618530273
2024-09-03,BE,11.020000457763672
2024-09-04,BE,11.170000076293945
2024-09-05,BE,11.029999732971191
2024-09-06,BE,9.949999809265137
2024-09-09,BE,9.75
2024-09-10,BE,10.149999618530273
2024-09-11,BE,10.640000343322754
2024-09-12,BE,10.380000114440918
2024-09-13,BE,10.199999809265137
2024-09-16,BE,9.779999732971191
2024-09-17,BE,10.09000015258789
2024-09-18,BE,10.140000343322754
2024-09-19,BE,10.239999771118164
2024-09-20,BE,10.90999984741211
2024-09-23,BE,10.859999656677246
2024-09-24,BE,10.539999961853027
2024-09-25,BE,10.180000305175781
2024-09-26,BE,10.40999984741211
2024-09-27,BE,10.699999809265137
2024-09-03,BEAM,24.399999618530273
2024-09-04,BEAM,24.079999923706055
2024-09-05,BEAM,24.18000030517578
2024-09-06,BEAM,23.309999465942383
2024-09-09,BEAM,23.399999618530273
2024-09-10,BEAM,23.649999618530273
2024-09-11,BEAM,24.1200008392334
2024-09-12,BEAM,24.399999618530273
2024-09-13,BEAM,26.299999237060547
2024-09-16,BEAM,25.6200008392334
2024-09-17,BEAM,25.579999923706055
2024-09-18,BEAM,25.510000228881836
2024-09-19,BEAM,26.040000915527344
2024-09-20,BEAM,25.649999618530273
2024-09-23,BEAM,24.719999313354492
2024-09-24,BEAM,24.770000457763672
2024-09-25,BEAM,24.5
2024-09-26,BEAM,25.1200008392334
2024-09-27,BEAM,25.049999237060547
2024-09-03,BELFB,64.66999816894531
2024-09-04,BELFB,64.79000091552734
2024-09-05,BELFB,65.20999908447266
2024-09-06,BELFB,63.31999969482422
2024-09-09,BELFB,63.970001220703125
2024-09-10,BELFB,65.62000274658203
2024-09-11,BELFB,66.05999755859375
2024-09-12,BELFB,66.77999877929688
2024-09-13,BELFB,69.30000305175781
2024-09-16,BELFB,69.1500015258789
2024-09-17,BELFB,68.93000030517578
2024-09-18,BELFB,69.47000122070312
2024-09-19,BELFB,80.93000030517578
2024-09-20,BELFB,79.79000091552734
2024-09-23,BELFB,78.66000366210938
2024-09-24,BELFB,78.47000122070312
2024-09-25,BELFB,77.31999969482422
2024-09-26,BELFB,78.7699966430664
2024-09-27,BELFB,77.47000122070312
2024-09-03,BFI,0.13699999451637268
2024-09-04,BFI,0.14350000023841858
2024-09-05,BFI,0.18199999630451202
2024-09-06,BFI,0.16500000655651093
2024-09-09,BFI,0.18790000677108765
2024-09-10,BFI,0.1818999946117401
2024-09-11,BFI,0.1420000046491623
2024-09-12,BFI,0.15800000727176666
2024-09-13,BFI,0.13130000233650208
2024-09-16,BFI,0.12099999934434891
2024-09-17,BFI,0.23350000381469727
2024-09-18,BFI,0.1704999953508377
2024-09-19,BFI,0.14810000360012054
2024-09-20,BFI,0.08299999684095383
2024-09-23,BFI,0.05000000074505806
2024-09-24,BFI,0.029899999499320984
2024-09-25,BFI,0.025499999523162842
2024-09-26,BFI,0.03500000014901161
2024-09-27,BFI,0.03009999915957451
2024-09-03,BGOPF,1.5099999904632568
2024-09-04,BGOPF,1.5099999904632568
2024-09-05,BGOPF,1.5099999904632568
2024-09-06,BGOPF,1.5099999904632568
2024-09-09,BGOPF,1.5099999904632568
2024-09-10,BGOPF,1.5099999904632568
2024-09-11,BGOPF,1.5099999904632568
2024-09-12,BGOPF,1.5099999904632568
2024-09-13,BGOPF,1.5099999904632568
2024-09-16,BGOPF,1.5099999904632568
2024-09-17,BGOPF,1.5099999904632568
2024-09-18,BGOPF,1.5099999904632568
2024-09-19,BGOPF,1.5099999904632568
2024-09-20,BGOPF,1.5099999904632568
2024-09-23,BGOPF,1.5099999904632568
2024-09-24,BGOPF,1.5099999904632568
2024-09-25,BGOPF,1.5099999904632568
2024-09-26,BGOPF,1.5099999904632568
2024-09-27,BGOPF,1.5099999904632568
2024-09-03,BHC,6.070000171661377
2024-09-04,BHC,6.230000019073486
2024-09-05,BHC,6.190000057220459
2024-09-06,BHC,6.210000038146973
2024-09-09,BHC,6.199999809265137
2024-09-10,BHC,6.25
2024-09-11,BHC,6.380000114440918
2024-09-12,BHC,6.300000190734863
2024-09-13,BHC,6.320000171661377
2024-09-16,BHC,7.0
2024-09-17,BHC,7.179999828338623
2024-09-18,BHC,8.020000457763672
2024-09-19,BHC,8.180000305175781
2024-09-20,BHC,8.029999732971191
2024-09-23,BHC,8.010000228881836
2024-09-24,BHC,8.079999923706055
2024-09-25,BHC,8.029999732971191
2024-09-26,BHC,8.109999656677246
2024-09-27,BHC,8.260000228881836
2024-09-03,BHP,50.89694595336914
2024-09-04,BHP,50.809425354003906
2024-09-05,BHP,51.062255859375
