administrative_area_level_2,date,confirmed,deaths,population
Alabama,2022-01-28,0,0,4903185
Alabama,2022-01-29,53159,260,4903185
Alabama,2022-01-30,6490,0,4903185
Alabama,2022-01-31,5459,0,4903185
Alabama,2022-02-01,5639,60,4903185
Alabama,2022-02-02,5404,69,4903185
Alabama,2022-02-03,0,0,4903185
Alabama,2022-02-04,11196,156,4903185
Alabama,2022-02-05,1924,0,4903185
Alabama,2022-02-06,0,0,4903185
Alabama,2022-02-07,3456,16,4903185
Alabama,2022-02-08,4507,20,4903185
Alabama,2022-02-09,3649,45,4903185
Alabama,2022-02-10,2713,50,4903185
Alabama,2022-02-11,2835,3,4903185
Alabama,2022-02-12,2438,66,4903185
Alabama,2022-02-13,1054,0,4903185
Alabama,2022-02-14,724,0,4903185
Alabama,2022-02-15,2136,85,4903185
Alabama,2022-02-16,1975,93,4903185
Alabama,2022-02-17,2108,38,4903185
Alabama,2022-02-18,1440,90,4903185
Alabama,2022-02-19,1153,56,4903185
Alabama,2022-02-20,484,0,4903185
Alabama,2022-02-21,392,0,4903185
Alabama,2022-02-22,639,5,4903185
Alabama,2022-02-23,1232,69,4903185
Alabama,2022-02-24,1225,95,4903185
Alabama,2022-02-25,1257,84,4903185
Alabama,2022-02-26,1169,39,4903185
Alabama,2022-02-27,358,0,4903185
Alabama,2022-02-28,201,0,4903185
Alabama,2022-03-01,786,62,4903185
Alabama,2022-03-02,1259,48,4903185
Alabama,2022-03-03,762,72,4903185
Alabama,2022-03-04,573,73,4903185
Alabama,2022-03-05,0,0,4903185
Alabama,2022-03-06,0,0,4903185
Alabama,2022-03-07,3710,89,4903185
Alabama,2022-03-08,631,79,4903185
Alabama,2022-03-09,536,46,4903185
Alabama,2022-03-10,632,72,4903185
Alabama,2022-03-11,545,66,4903185
Alabama,2022-03-12,0,0,4903185
Alabama,2022-03-13,0,0,4903185
Alabama,2022-03-14,511,58,4903185
Alabama,2022-03-15,217,53,4903185
Alabama,2022-03-16,438,1,4903185
Alabama,2022-03-17,527,54,4903185
Alabama,2022-03-18,494,40,4903185
Alabama,2022-03-19,0,0,4903185
Alabama,2022-03-20,0,0,4903185
Alabama,2022-03-21,375,55,4903185
Alabama,2022-03-22,200,46,4903185
Alabama,2022-03-23,185,30,4903185
Alabama,2022-03-24,398,4,4903185
Alabama,2022-03-25,164,37,4903185
Alabama,2022-03-26,0,0,4903185
Alabama,2022-03-27,0,0,4903185
Alabama,2022-03-28,2024,24,4903185
Alabama,2022-03-29,284,46,4903185
Alabama,2022-03-30,253,4,4903185
Alabama,2022-03-31,258,6,4903185
Alabama,2022-04-01,141,23,4903185
Alabama,2022-04-02,0,0,4903185
Alabama,2022-04-03,0,0,4903185
Alabama,2022-04-04,433,23,4903185
Alabama,2022-04-05,236,26,4903185
Alabama,2022-04-06,220,12,4903185
Alabama,2022-04-07,201,0,4903185
Alabama,2022-04-08,172,2,4903185
Alabama,2022-04-09,0,0,4903185
Alabama,2022-04-10,0,0,4903185
Alabama,2022-04-11,361,3,4903185
Alabama,2022-04-12,214,38,4903185
Alabama,2022-04-13,156,24,4903185
Alabama,2022-04-14,188,34,4903185
Alabama,2022-04-15,220,27,4903185
Alabama,2022-04-16,0,0,4903185
Alabama,2022-04-17,0,0,4903185
Alabama,2022-04-18,0,0,4903185
Alabama,2022-04-19,604,11,4903185
Alabama,2022-04-20,153,11,4903185
Alabama,2022-04-21,254,5,4903185
Alabama,2022-04-22,257,12,4903185
Alabama,2022-04-23,0,0,4903185
Alabama,2022-04-24,0,0,4903185
Alabama,2022-04-25,679,4,4903185
Alabama,2022-04-26,260,0,4903185
Alabama,2022-04-27,202,14,4903185
Alabama,2022-04-28,233,2,4903185
Alabama,2022-04-29,222,6,4903185
Alabama,2022-04-30,0,0,4903185
Alabama,2022-05-01,0,0,4903185
Alabama,2022-05-02,438,3,4903185
Alabama,2022-05-03,292,15,4903185
Alabama,2022-05-04,342,5,4903185
Alabama,2022-05-05,350,3,4903185
Alabama,2022-05-06,242,8,4903185
Alabama,2022-05-07,0,0,4903185
Alabama,2022-05-08,0,0,4903185
Alabama,2022-05-09,548,0,4903185
Alabama,2022-05-10,496,5,4903185
Alabama,2022-05-11,394,0,4903185
Alabama,2022-05-12,456,17,4903185
Alabama,2022-05-13,419,5,4903185
Alabama,2022-05-14,0,0,4903185
Alabama,2022-05-15,0,0,4903185
Alabama,2022-05-16,955,3,4903185
Alabama,2022-05-17,451,2,4903185
Alabama,2022-05-18,546,0,4903185
Alabama,2022-05-19,629,8,4903185
Alabama,2022-05-20,592,4,4903185
Alabama,2022-05-21,0,0,4903185
Alabama,2022-05-22,0,0,4903185
Alabama,2022-05-23,1302,4,4903185
Alabama,2022-05-24,558,1,4903185
Alabama,2022-05-25,770,1,4903185
Alabama,2022-05-26,868,0,4903185
Alabama,2022-05-27,1056,7,4903185
Alabama,2022-05-28,0,0,4903185
Alabama,2022-05-29,0,0,4903185
Alabama,2022-05-30,0,0,4903185
Alabama,2022-05-31,2526,6,4903185
Alabama,2022-06-01,971,0,4903185
Alabama,2022-06-02,1095,0,4903185
Alabama,2022-06-03,0,0,4903185
Alabama,2022-06-04,0,0,4903185
Alabama,2022-06-05,0,0,4903185
Alabama,2022-06-06,3679,12,4903185
Alabama,2022-06-07,1184,0,4903185
Alabama,2022-06-08,1065,0,4903185
Alabama,2022-06-09,1221,8,4903185
Alabama,2022-06-10,1183,8,4903185
Alabama,2022-06-11,0,0,4903185
Alabama,2022-06-12,0,0,4903185
Alabama,2022-06-13,2960,3,4903185
Alabama,2022-06-14,1506,0,4903185
Alabama,2022-06-15,1625,1,4903185
Alabama,2022-06-16,1685,0,4903185
Alabama,2022-06-17,1844,0,4903185
Alabama,2022-06-18,0,0,4903185
Alabama,2022-06-19,0,0,4903185
Alabama,2022-06-20,3196,1,4903185
Alabama,2022-06-21,1933,0,4903185
Alabama,2022-06-22,2040,25,4903185
Alabama,2022-06-23,2083,1,4903185
Alabama,2022-06-24,2035,6,4903185
Alabama,2022-06-25,0,0,4903185
Alabama,2022-06-26,0,0,4903185
Alabama,2022-06-27,4467,5,4903185
Alabama,2022-06-28,2180,5,4903185
Alabama,2022-06-29,2425,1,4903185
Alabama,2022-06-30,1926,15,4903185
Alabama,2022-07-01,1785,4,4903185
Alabama,2022-07-02,0,0,4903185
Alabama,2022-07-03,0,0,4903185
Alabama,2022-07-04,3337,7,4903185
Alabama,2022-07-05,806,0,4903185
Alabama,2022-07-06,4376,0,4903185
Alabama,2022-07-07,3222,15,4903185
Alabama,2022-07-08,2892,5,4903185
Alabama,2022-07-09,0,0,4903185
Alabama,2022-07-10,0,0,4903185
Alabama,2022-07-11,4575,9,4903185
Alabama,2022-07-12,3878,9,4903185
Alabama,2022-07-13,2699,8,4903185
Alabama,2022-07-14,2893,9,4903185
Alabama,2022-07-15,2604,1,4903185
Alabama,2022-07-16,0,0,4903185
Alabama,2022-07-17,0,0,4903185
Alabama,2022-07-18,5952,6,4903185
Alabama,2022-07-19,2701,8,4903185
Alabama,2022-07-20,2907,16,4903185
Alabama,2022-07-21,2917,7,4903185
Alabama,2022-07-22,2889,13,4903185
Alabama,2022-07-23,0,0,4903185
Alabama,2022-07-24,0,0,4903185
Alabama,2022-07-25,5727,16,4903185
Alabama,2022-07-26,2884,1,4903185
Alabama,2022-07-27,2765,1,4903185
Alabama,2022-07-28,2685,0,4903185
Alabama,2022-07-29,2651,1,4903185
Alabama,2022-07-30,0,0,4903185
Alabama,2022-07-31,0,0,4903185
Alabama,2022-08-01,0,0,4903185
Alabama,2022-08-02,0,0,4903185
Alabama,2022-08-03,0,0,4903185
Alabama,2022-08-04,12047,83,4903185
Alabama,2022-08-05,0,0,4903185
Alabama,2022-08-06,0,0,4903185
Alabama,2022-08-07,0,0,4903185
Alabama,2022-08-08,0,0,4903185
Alabama,2022-08-09,0,0,4903185
Alabama,2022-08-10,0,0,4903185
Alabama,2022-08-11,13354,52,4903185
Alabama,2022-08-12,0,0,4903185
Alabama,2022-08-13,0,0,4903185
Alabama,2022-08-14,0,0,4903185
Alabama,2022-08-15,0,0,4903185
Alabama,2022-08-16,0,0,4903185
Alabama,2022-08-17,0,0,4903185
Alabama,2022-08-18,14121,15,4903185
Alabama,2022-08-19,0,0,4903185
Alabama,2022-08-20,0,0,4903185
Alabama,2022-08-21,0,0,4903185
Alabama,2022-08-22,6230,5,4903185
Alabama,2022-08-23,3512,1,4903185
Alabama,2022-08-24,2910,0,4903185
Alabama,2022-08-25,3020,1,4903185
Alabama,2022-08-26,0,0,4903185
Alabama,2022-08-27,0,0,4903185
Alabama,2022-08-28,0,0,4903185
Alabama,2022-08-29,0,0,4903185
Alabama,2022-08-30,0,0,4903185
Alabama,2022-08-31,12210,65,4903185
Alabama,2022-09-01,2485,47,4903185
Alabama,2022-09-02,1995,42,4903185
Alabama,2022-09-03,0,0,4903185
Alabama,2022-09-04,0,0,4903185
Alabama,2022-09-05,0,0,4903185
Alabama,2022-09-06,4283,1,4903185
Alabama,2022-09-07,1806,29,4903185
Alabama,2022-09-08,1796,7,4903185
Alabama,2022-09-09,1634,29,4903185
Alabama,2022-09-10,0,0,4903185
Alabama,2022-09-11,0,0,4903185
Alabama,2022-09-12,2494,20,4903185
Alabama,2022-09-13,1572,29,4903185
Alabama,2022-09-14,1212,4,4903185
Alabama,2022-09-15,1042,1,4903185
Alabama,2022-09-16,1025,3,4903185
Alabama,2022-09-17,0,0,4903185
Alabama,2022-09-18,0,0,4903185
Alabama,2022-09-19,1636,20,4903185
Alabama,2022-09-20,1174,22,4903185
Alabama,2022-09-21,1077,13,4903185
Alabama,2022-09-22,858,15,4903185
Alabama,2022-09-23,0,0,4903185
Alabama,2022-09-24,0,0,4903185
Alabama,2022-09-25,0,0,4903185
Alabama,2022-09-26,2188,5,4903185
Alabama,2022-09-27,620,2,4903185
Alabama,2022-09-28,651,17,4903185
Alabama,2022-09-29,772,3,4903185
Alabama,2022-09-30,744,1,4903185
Alabama,2022-10-01,0,0,4903185
Alabama,2022-10-02,0,0,4903185
Alabama,2022-10-03,1011,0,4903185
Alabama,2022-10-04,659,0,4903185
Alabama,2022-10-05,567,32,4903185
Alabama,2022-10-06,608,18,4903185
Alabama,2022-10-07,657,0,4903185
Alabama,2022-10-08,0,0,4903185
Alabama,2022-10-09,0,0,4903185
Alabama,2022-10-10,0,0,4903185
Alabama,2022-10-11,1444,16,4903185
Alabama,2022-10-12,494,9,4903185
Alabama,2022-10-13,420,7,4903185
Alabama,2022-10-14,0,0,4903185
Alabama,2022-10-15,0,0,4903185
Alabama,2022-10-16,0,0,4903185
Alabama,2022-10-17,1200,3,4903185
Alabama,2022-10-18,472,14,4903185
Alabama,2022-10-19,392,4,4903185
Alabama,2022-10-20,502,7,4903185
Alabama,2022-10-21,0,0,4903185
Alabama,2022-10-22,0,0,4903185
Alabama,2022-10-23,0,0,4903185
Alabama,2022-10-24,0,0,4903185
Alabama,2022-10-25,0,0,4903185
Alabama,2022-10-26,0,0,4903185
Alabama,2022-10-27,2982,25,4903185
Alabama,2022-10-28,0,0,4903185
Alabama,2022-10-29,0,0,4903185
Alabama,2022-10-30,0,0,4903185
Alabama,2022-10-31,0,0,4903185
Alabama,2022-11-01,0,0,4903185
Arizona,2020-03-16,5,0,7278717
Arizona,2020-03-17,2,0,7278717
Arizona,2020-03-18,8,0,7278717
Arizona,2020-03-19,19,0,7278717
Arizona,2020-03-20,23,1,7278717
Arizona,2020-03-21,34,0,7278717
Arizona,2020-03-22,49,1,7278717
Arizona,2020-03-23,81,0,7278717
Arizona,2020-03-24,92,4,7278717
Arizona,2020-03-25,76,0,7278717
Arizona,2020-03-26,106,2,7278717
Arizona,2020-03-27,157,7,7278717
Arizona,2020-03-28,108,0,7278717
Arizona,2020-03-29,157,3,7278717
Arizona,2020-03-30,239,2,7278717
Arizona,2020-03-31,129,4,7278717
Arizona,2020-04-01,115,5,7278717
Arizona,2020-04-02,187,6,7278717
Arizona,2020-04-03,169,6,7278717
Arizona,2020-04-04,250,12,7278717
Arizona,2020-04-05,250,11,7278717
Arizona,2020-04-06,197,3,7278717
Arizona,2020-04-07,111,10,7278717
Arizona,2020-04-08,149,3,7278717
Arizona,2020-04-09,292,9,7278717
Arizona,2020-04-10,94,8,7278717
Arizona,2020-04-11,281,15,7278717
Arizona,2020-04-12,146,5,7278717
Arizona,2020-04-13,163,5,7278717
Arizona,2020-04-14,104,9,7278717
Arizona,2020-04-15,156,11,7278717
Arizona,2020-04-16,272,10,7278717
Arizona,2020-04-17,273,22,7278717
Arizona,2020-04-18,212,7,7278717
Arizona,2020-04-19,210,7,7278717
Arizona,2020-04-20,135,3,7278717
Arizona,2020-04-21,187,22,7278717
Arizona,2020-04-22,208,23,7278717
Arizona,2020-04-23,310,21,7278717
Arizona,2020-04-24,276,11,7278717
Arizona,2020-04-25,235,7,7278717
Arizona,2020-04-26,246,2,7278717
Arizona,2020-04-27,190,0,7278717
Arizona,2020-04-28,232,20,7278717
Arizona,2020-04-29,254,11,7278717
Arizona,2020-04-30,446,12,7278717
Arizona,2020-05-01,314,10,7278717
Arizona,2020-05-02,402,23,7278717
Arizona,2020-05-03,276,9,7278717
Arizona,2020-05-04,279,0,7278717
Arizona,2020-05-05,386,33,7278717
Arizona,2020-05-06,402,31,7278717
Arizona,2020-05-07,238,24,7278717
Arizona,2020-05-08,581,67,7278717
Arizona,2020-05-09,434,15,7278717
Arizona,2020-05-10,159,4,7278717
Arizona,2020-05-11,261,6,7278717
Arizona,2020-05-12,356,20,7278717
Arizona,2020-05-13,440,32,7278717
Arizona,2020-05-14,498,30,7278717
Arizona,2020-05-15,495,27,7278717
Arizona,2020-05-16,462,28,7278717
Arizona,2020-05-17,306,1,7278717
Arizona,2020-05-18,233,6,7278717
Arizona,2020-05-19,396,18,7278717
Arizona,2020-05-20,331,43,7278717
Arizona,2020-05-21,418,16,7278717
Arizona,2020-05-22,293,12,7278717
Arizona,2020-05-23,432,24,7278717
Arizona,2020-05-24,299,1,7278717
Arizona,2020-05-25,222,6,7278717
Arizona,2020-05-26,222,1,7278717
Arizona,2020-05-27,479,24,7278717
Arizona,2020-05-28,501,26,7278717
Arizona,2020-05-29,702,28,7278717
Arizona,2020-05-30,790,18,7278717
Arizona,2020-05-31,681,3,7278717
Arizona,2020-06-01,187,12,7278717
Arizona,2020-06-02,1127,25,7278717
Arizona,2020-06-03,995,40,7278717
Arizona,2020-06-04,573,17,7278717
Arizona,2020-06-05,1551,16,7278717
Arizona,2020-06-06,1148,30,7278717
Arizona,2020-06-07,1407,2,7278717
Arizona,2020-06-08,837,4,7278717
Arizona,2020-06-09,635,22,7278717
Arizona,2020-06-10,1585,26,7278717
Arizona,2020-06-11,1544,30,7278717
Arizona,2020-06-12,1642,27,7278717
Arizona,2020-06-13,1606,33,7278717
Arizona,2020-06-14,1180,4,7278717
Arizona,2020-06-15,1052,10,7278717
Arizona,2020-06-16,2293,24,7278717
Arizona,2020-06-17,1861,24,7278717
Arizona,2020-06-18,2572,35,7278717
Arizona,2020-06-19,3183,35,7278717
Arizona,2020-06-20,3284,25,7278717
Arizona,2020-06-21,2468,3,7278717
Arizona,2020-06-22,2101,4,7278717
Arizona,2020-06-23,3630,44,7278717
Arizona,2020-06-24,1810,69,7278717
Arizona,2020-06-25,3090,28,7278717
Arizona,2020-06-26,3379,42,7278717
Arizona,2020-06-27,3476,44,7278717
Arizona,2020-06-28,3809,13,7278717
Arizona,2020-06-29,641,4,7278717
Arizona,2020-06-30,4797,47,7278717
Arizona,2020-07-01,4753,81,7278717
Arizona,2020-07-02,3343,40,7278717
Arizona,2020-07-03,4399,36,7278717
Arizona,2020-07-04,2722,19,7278717
Arizona,2020-07-05,3510,8,7278717
Arizona,2020-07-06,3416,3,7278717
Arizona,2020-07-07,3617,101,7278717
Arizona,2020-07-08,3551,40,7278717
Arizona,2020-07-09,4073,74,7278717
Arizona,2020-07-10,4164,46,7278717
Arizona,2020-07-11,3044,65,7278717
Arizona,2020-07-12,2488,81,7278717
Arizona,2020-07-13,1438,11,7278717
Arizona,2020-07-14,4209,91,7278717
Arizona,2020-07-15,3285,101,7278717
Arizona,2020-07-16,3319,64,7278717
Arizona,2020-07-17,3845,91,7278717
Arizona,2020-07-18,2758,136,7278717
Arizona,2020-07-19,2311,35,7278717
Arizona,2020-07-20,1676,27,7278717
Arizona,2020-07-21,3410,123,7278717
Arizona,2020-07-22,1929,58,7278717
Arizona,2020-07-23,2370,91,7278717
Arizona,2020-07-24,3363,89,7278717
Arizona,2020-07-25,3663,132,7278717
Arizona,2020-07-26,1986,25,7278717
Arizona,2020-07-27,1877,7,7278717
Arizona,2020-07-28,2076,104,7278717
Arizona,2020-07-29,2367,46,7278717
Arizona,2020-07-30,2544,158,7278717
Arizona,2020-07-31,3203,67,7278717
Arizona,2020-08-01,2911,58,7278717
Arizona,2020-08-02,1454,16,7278717
Arizona,2020-08-03,1033,16,7278717
Arizona,2020-08-04,1031,65,7278717
Arizona,2020-08-05,1693,83,7278717
Arizona,2020-08-06,1514,72,7278717
Arizona,2020-08-07,1360,80,7278717
Arizona,2020-08-08,1122,55,7278717
Arizona,2020-08-09,860,12,7278717
Arizona,2020-08-10,548,5,7278717
Arizona,2020-08-11,1146,48,7278717
Arizona,2020-08-12,742,143,7278717
Arizona,2020-08-13,1328,37,7278717
Arizona,2020-08-14,960,41,7278717
Arizona,2020-08-15,860,71,7278717
Arizona,2020-08-16,884,12,7278717
Arizona,2020-08-17,473,0,7278717
Arizona,2020-08-18,904,26,7278717
Arizona,2020-08-19,637,108,7278717
Arizona,2020-08-20,737,45,7278717
Arizona,2020-08-21,620,10,7278717
Arizona,2020-08-22,984,62,7278717
Arizona,2020-08-23,208,15,7278717
Arizona,2020-08-24,304,0,7278717
Arizona,2020-08-25,872,21,7278717
Arizona,2020-08-26,202,103,7278717
Arizona,2020-08-27,677,33,7278717
Arizona,2020-08-28,522,48,7278717
Arizona,2020-08-29,623,30,7278717
Arizona,2020-08-30,378,23,7278717
Arizona,2020-08-31,171,0,7278717
Arizona,2020-09-01,509,17,7278717
Arizona,2020-09-02,523,22,7278717
Arizona,2020-09-03,1066,63,7278717
Arizona,2020-09-04,722,41,7278717
Arizona,2020-09-05,832,33,7278717
Arizona,2020-09-06,254,14,7278717
Arizona,2020-09-07,199,0,7278717
Arizona,2020-09-08,77,2,7278717
Arizona,2020-09-09,500,32,7278717
Arizona,2020-09-10,454,22,7278717
Arizona,2020-09-11,523,15,7278717
Arizona,2020-09-12,603,26,7278717
Arizona,2020-09-13,386,6,7278717
Arizona,2020-09-14,212,0,7278717
Arizona,2020-09-15,489,24,7278717
Arizona,2020-09-16,696,30,7278717
Arizona,2020-09-17,1752,35,7278717
Arizona,2020-09-18,2000,44,7278717
Arizona,2020-09-19,0,16,7278717
Arizona,2020-09-20,467,9,7278717
Arizona,2020-09-21,233,2,7278717
Arizona,2020-09-22,595,19,7278717
Arizona,2020-09-23,438,25,7278717
Arizona,2020-09-24,568,34,7278717
Arizona,2020-09-25,515,28,7278717
Arizona,2020-09-26,459,35,7278717
Arizona,2020-09-27,411,0,7278717
Arizona,2020-09-28,276,1,7278717
Arizona,2020-09-29,672,8,7278717
Arizona,2020-09-30,326,22,7278717
Arizona,2020-10-01,703,20,7278717
Arizona,2020-10-02,564,19,7278717
Arizona,2020-10-03,625,12,7278717
Arizona,2020-10-04,354,1,7278717
Arizona,2020-10-05,334,1,7278717
Arizona,2020-10-06,846,6,7278717
Arizona,2020-10-07,621,20,7278717
Arizona,2020-10-08,849,10,7278717
Arizona,2020-10-09,694,3,7278717
Arizona,2020-10-10,884,13,7278717
Arizona,2020-10-11,590,0,7278717
Arizona,2020-10-12,497,0,7278717
Arizona,2020-10-13,677,8,7278717
Arizona,2020-10-14,911,5,7278717
Arizona,2020-10-15,1088,17,7278717
Arizona,2020-10-16,760,17,7278717
Arizona,2020-10-17,904,18,7278717
Arizona,2020-10-18,737,3,7278717
Arizona,2020-10-19,784,3,7278717
Arizona,2020-10-20,1006,7,7278717
Arizona,2020-10-21,1009,17,7278717
Arizona,2020-10-22,966,5,7278717
Arizona,2020-10-23,996,6,7278717
Arizona,2020-10-24,988,5,7278717
Arizona,2020-10-25,1302,4,7278717
Arizona,2020-10-26,993,1,7278717
Arizona,2020-10-27,965,16,7278717
Arizona,2020-10-28,1101,15,7278717
Arizona,2020-10-29,1251,14,7278717
Arizona,2020-10-30,1589,14,7278717
Arizona,2020-10-31,1863,45,7278717
Arizona,2020-11-01,1522,2,7278717
Arizona,2020-11-02,809,1,7278717
Arizona,2020-11-03,1548,40,7278717
Arizona,2020-11-04,1012,37,7278717
Arizona,2020-11-05,1990,28,7278717
Arizona,2020-11-06,2118,24,7278717
Arizona,2020-11-07,2423,36,7278717
Arizona,2020-11-08,1915,17,7278717
Arizona,2020-11-09,1347,0,7278717
Arizona,2020-11-10,2799,34,7278717
Arizona,2020-11-11,1750,30,7278717
Arizona,2020-11-12,1449,12,7278717
Arizona,2020-11-13,3952,17,7278717
Arizona,2020-11-14,2804,43,7278717
Arizona,2020-11-15,2123,2,7278717
Arizona,2020-11-16,1656,0,7278717
Arizona,2020-11-17,4105,18,7278717
Arizona,2020-11-18,3270,45,7278717
Arizona,2020-11-19,4253,19,7278717
Arizona,2020-11-20,4073,43,7278717
Arizona,2020-11-21,4117,32,7278717
Arizona,2020-11-22,2701,5,7278717
Arizona,2020-11-23,3490,1,7278717
Arizona,2020-11-24,4755,50,7278717
Arizona,2020-11-25,3784,14,7278717
Arizona,2020-11-26,2599,39,7278717
Arizona,2020-11-27,4369,20,7278717
Arizona,2020-11-28,4079,36,7278717
Arizona,2020-11-29,3221,11,7278717
Arizona,2020-11-30,1051,5,7278717
Arizona,2020-12-01,11208,52,7278717
Arizona,2020-12-02,4671,63,7278717
Arizona,2020-12-03,5209,79,7278717
Arizona,2020-12-04,6920,51,7278717
Arizona,2020-12-05,6132,55,7278717
Arizona,2020-12-06,3090,10,7278717
Arizona,2020-12-07,2088,0,7278717
Arizona,2020-12-08,13298,35,7278717
Arizona,2020-12-09,4579,96,7278717
Arizona,2020-12-10,5806,92,7278717
Arizona,2020-12-11,8103,77,7278717
Arizona,2020-12-12,7506,90,7278717
Arizona,2020-12-13,2990,17,7278717
Arizona,2020-12-14,11813,1,7278717
Arizona,2020-12-15,6662,70,7278717
Arizona,2020-12-16,4209,130,7278717
Arizona,2020-12-17,7184,153,7278717
Arizona,2020-12-18,5524,108,7278717
Arizona,2020-12-19,6769,137,7278717
Arizona,2020-12-20,2794,15,7278717
Arizona,2020-12-21,7744,1,7278717
Arizona,2020-12-22,9006,161,7278717
Arizona,2020-12-23,5355,51,7278717
Arizona,2020-12-24,7796,117,7278717
Arizona,2020-12-25,3491,108,7278717
Arizona,2020-12-26,6284,15,7278717
Arizona,2020-12-27,1212,3,7278717
Arizona,2020-12-28,10127,42,7278717
Arizona,2020-12-29,5932,178,7278717
Arizona,2020-12-30,4818,79,7278717
Arizona,2020-12-31,8463,153,7278717
Arizona,2021-01-01,6438,136,7278717
Arizona,2021-01-02,8895,46,7278717
Arizona,2021-01-03,17222,0,7278717
Arizona,2021-01-04,5158,3,7278717
Arizona,2021-01-05,10134,290,7278717
Arizona,2021-01-06,6947,113,7278717
Arizona,2021-01-07,9760,297,7278717
Arizona,2021-01-08,13763,206,7278717
Arizona,2021-01-09,9754,113,7278717
Arizona,2021-01-10,6646,58,7278717
Arizona,2021-01-11,9225,6,7278717
Arizona,2021-01-12,10968,390,7278717
Arizona,2021-01-13,4944,152,7278717
Arizona,2021-01-14,9863,187,7278717
Arizona,2021-01-15,9051,184,7278717
Arizona,2021-01-16,7637,188,7278717
Arizona,2021-01-17,3648,18,7278717
Arizona,2021-01-18,5400,0,7278717
Arizona,2021-01-19,6746,1,7278717
Arizona,2021-01-20,7678,298,7278717
Arizona,2021-01-21,9543,249,7278717
Arizona,2021-01-22,7024,201,7278717
Arizona,2021-01-23,7320,156,7278717
Arizona,2021-01-24,4981,68,7278717
Arizona,2021-01-25,5657,1,7278717
Arizona,2021-01-26,6382,250,7278717
Arizona,2021-01-27,5986,179,7278717
Arizona,2021-01-28,5377,193,7278717
Arizona,2021-01-29,4811,186,7278717
Arizona,2021-01-30,5240,64,7278717
Arizona,2021-01-31,2549,9,7278717
Arizona,2021-02-01,3882,4,7278717
Arizona,2021-02-02,3987,291,7278717
Arizona,2021-02-03,2852,178,7278717
Arizona,2021-02-04,4339,199,7278717
Arizona,2021-02-05,3402,173,7278717
Arizona,2021-02-06,3162,74,7278717
Arizona,2021-02-07,672,12,7278717
Arizona,2021-02-08,2357,4,7278717
Arizona,2021-02-09,5311,262,7278717
Arizona,2021-02-10,1731,190,7278717
Arizona,2021-02-11,2424,183,7278717
Arizona,2021-02-12,1529,153,7278717
Arizona,2021-02-13,1870,114,7278717
Arizona,2021-02-14,1443,21,7278717
Arizona,2021-02-15,1308,0,7278717
Arizona,2021-02-16,1099,3,7278717
Arizona,2021-02-17,1797,103,7278717
Arizona,2021-02-18,1417,210,7278717
Arizona,2021-02-19,1879,145,7278717
Arizona,2021-02-20,2126,41,7278717
Arizona,2021-02-21,1084,25,7278717
Arizona,2021-02-22,1652,0,7278717
Arizona,2021-02-23,1661,149,7278717
Arizona,2021-02-24,1093,42,7278717
Arizona,2021-02-25,1245,128,7278717
Arizona,2021-02-26,1447,76,7278717
Arizona,2021-02-27,989,70,7278717
Arizona,2021-02-28,898,13,7278717
Arizona,2021-03-01,1036,0,7278717
Arizona,2021-03-02,1013,86,7278717
Arizona,2021-03-03,1280,24,7278717
Arizona,2021-03-04,913,96,7278717
Arizona,2021-03-05,1910,87,7278717
Arizona,2021-03-06,1735,51,7278717
Arizona,2021-03-07,1335,5,7278717
Arizona,2021-03-08,783,0,7278717
Arizona,2021-03-09,563,0,7278717
Arizona,2021-03-10,830,78,7278717
Arizona,2021-03-11,1835,60,7278717
Arizona,2021-03-12,1367,55,7278717
Arizona,2021-03-13,262,27,7278717
Arizona,2021-03-14,649,7,7278717
Arizona,2021-03-15,648,0,7278717
Arizona,2021-03-16,492,21,7278717
Arizona,2021-03-17,446,12,7278717
Arizona,2021-03-18,278,59,7278717
